Energy Density,Pressure
80.84812967123625,0.011659264151634676
80.9118782362011,0.011674039199438636
80.97568306915686,0.011688832970725893
81.03954422587996,0.011703645489223728
81.1034617622053,0.011718476778688907
81.16743573403109,0.011733326862908882
81.23146619731656,0.01174819576570125
81.29555320807953,0.011763083510913215
81.35969682240143,0.011777990122422772
81.42389709642485,0.01179291562413818
81.48815408635123,0.011807860039997415
81.55246784844576,0.011822823393969369
81.61683843903509,0.01183780571005331
81.6812659145049,0.01185280701227833
81.74575033130569,0.011867827324704755
81.81029174594629,0.011882866671422623
81.87489021499971,0.011897925076553083
81.93954579510074,0.011913002564247847
82.00425854294353,0.011928099158688654
82.06902851528667,0.011943214884088468
82.13385576895064,0.011958349764690937
82.19874036081558,0.011973503824769848
82.26368234782625,0.011988677088630337
82.32868178698958,0.012003869580608334
82.39373873537224,0.01201908132507002
82.45885325010588,0.012034312346413053
82.52402538838449,0.012049562669065997
82.58925520746202,0.012064832317487789
82.6545427646584,0.012080121316169147
82.71988811735284,0.012095429689631034
82.78529132298972,0.012110757462426083
82.85075243907633,0.012126104659138045
82.91627152318016,0.012141471304381214
82.98184863293426,0.01215685742280169
83.04748382603468,0.012172263039076791
83.11317716023792,0.01218768817791452
83.17892869336634,0.012203132864054788
83.24473848330535,0.012218597122268847
83.31060658800125,0.012234080977358753
83.37653306546623,0.012249584454158585
83.4425179737759,0.012265107577533896
83.50856137106686,0.012280650372381149
83.57466331554274,0.012296212863629155
83.64082386546738,0.012311795076237515
83.70704307917097,0.012327397035198058
83.77332101504753,0.012343018765534296
83.83965773155238,0.012358660292300837
83.90605328720737,0.012374321640584643
83.97250774059846,0.012390002835504472
84.03902115037307,0.012405703902210309
84.10559357524546,0.01242142486588461
84.17222507399413,0.012437165751741749
84.23891570545933,0.01245292658502744
84.30566552854836,0.012468707391020002
84.37247460223298,0.012484508195029788
84.43934298554693,0.012500329022398608
84.50627073759209,0.01251616989850121
84.57325791753155,0.012532030848743676
84.6403045845958,0.012547911898564898
84.70741079808022,0.012563813073436002
84.77457661734259,0.012579734398859788
84.84180210180826,0.012595675900371976
84.90908731096762,0.012611637603540652
84.97643230437377,0.012627619533965687
85.04383714164754,0.012643621717280009
85.11130188247517,0.01265964417914903
85.17882658660571,0.012675686945270066
85.2464113138562,0.012691750041373616
85.31405612410933,0.01270783349322279
85.38176107731078,0.012723937326612722
85.44952623347544,0.012740061567372065
85.51735165268049,0.01275620624136137
85.58523739507156,0.012772371374474581
85.6531835208603,0.012788556992638466
85.72119009032168,0.012804763121812014
85.78925716379945,0.012820989787987735
85.8573848017035,0.01283723701719109
85.9255730645073,0.012853504835479878
85.9938220127534,0.012869793268945552
86.06213170705064,0.01288610234371264
86.13050220807175,0.012902432085938128
86.19893357655864,0.012918782521812791
86.26742587331995,0.012935153677560596
86.33597915922827,0.012951545579438103
86.40459349522655,0.012967958253735992
86.47326894232111,0.012984391726777416
86.54200556158789,0.013000846024919514
86.61080341416977,0.013017321174552834
86.67966256127416,0.013033817202100725
86.74858306417833,0.013050334134020663
86.81756498422672,0.013066871996803646
86.88660838282858,0.01308343081697361
86.95571332146305,0.013100010621088731
87.02487986167706,0.01311661143574086
87.09410806508215,0.013133233287554882
87.16339799336039,0.013149876203190084
87.23274970826151,0.013166540209339526
87.30216327160042,0.013183225332729451
87.37163874526341,0.013199931600120833
87.44117619120131,0.013216659038307696
87.51077567143554,0.013233407674118668
87.58043724805582,0.013250177534416369
87.65016098321722,0.013266968646096819
87.71994693914596,0.013283781036090767
87.78979517813646,0.013300614731363087
87.85970576254908,0.013317469758912178
87.9296787548153,0.013334346145771305
87.99971421743524,0.013351243919007983
88.06981221297501,0.013368163105723382
88.1399728040722,0.013385103733053669
88.21019605343328,0.013402065828169392
88.28048202383091,0.013419049418274886
88.35083077811046,0.013436054530609823
88.42124237918263,0.013453081192447529
88.49171689003018,0.013470129431096545
88.56225437370503,0.013487199273900014
88.63285489332576,0.01350429074823508
88.70351851208305,0.013521403881514231
88.77424529323714,0.013538538701184696
88.84503530011513,0.013555695234727832
88.91588859611646,0.013572873509660468
88.98680524471035,0.013590073553534318
89.05778530943311,0.013607295393935338
89.12882885389374,0.013624539058485112
89.19993594177114,0.013641804574840228
89.27110663681164,0.013659091970691645
89.34234100283534,0.013676401273766313
89.41363910372891,0.013693732511825424
89.4850010034521,0.013711085712666018
89.55642676603507,0.013728460904120363
89.62791645557574,0.013745858114055326
89.69947013624532,0.013763277370373757
89.77108787228568,0.01378071870101387
89.84276972800662,0.013798182133948601
89.91451576779158,0.013815667697187018
89.98632605609495,0.013833175418773684
90.05820065743919,0.013850705326788016
90.13013963642074,0.013868257449345696
90.20214305770706,0.013885831814598038
90.27421098603419,0.013903428450731345
90.34634348621312,0.013921047385968553
90.41854062312254,0.013938688648567447
90.49080246171543,0.01395635226682231
90.56312906701635,0.013974038269063281
90.63552050411866,0.01399174668365571
90.70797683819029,0.014009477539001579
90.78049813447099,0.014027230863538865
90.85308445826963,0.014045006685740895
90.92573587496985,0.014062805034117769
90.99845245002736,0.014080625937215704
91.07123424896723,0.014098469423616419
91.14408133738955,0.014116335521938531
91.2169937809668,0.014134224260836933
91.28997164544103,0.01415213566900213
91.36301499663051,0.014170069775161909
91.43612390042236,0.014188026608079543
91.50929842277918,0.014206006196555444
91.58253862973636,0.014224008569426528
91.65584458739923,0.014242033755565545
91.72921636194891,0.014260081783882548
91.80265401963956,0.01427815268332421
91.87615762679557,0.014296246482873197
91.94972724981729,0.014314363211549596
92.02336295517843,0.014332502898410277
92.09706480942316,0.014350665572548226
92.17083287917193,0.014368851263093996
92.24466723111878,0.014387059999215067
92.31856793202837,0.01440529181011516
92.392535048743,0.014423546725035957
92.46656864817487,0.01444182477325525
92.54066879731295,0.014460125984088641
92.61483556322011,0.01447845038688888
92.68906901303045,0.014496798011045208
92.76336921395503,0.01451516888598482
92.83773623327919,0.014533563041172192
92.9121701383596,0.014551980506108439
92.9866709966303,0.014570421310332772
93.06123887559974,0.014588885483421823
93.13587384284806,0.014607373054989008
93.21057596603299,0.014625884054685971
93.28534531288695,0.014644418512201943
93.36018195121429,0.014662976457263052
93.43508594889818,0.014681557919634056
93.51005737389292,0.014700162929116476
93.58509629423075,0.014718791515550316
93.66020277801918,0.014737443708813395
93.73537689343802,0.014756119538820674
93.81061870874534,0.014774819035525742
93.8859282922747,0.01479354222892015
93.96130571243228,0.014812289149032735
94.03675103770271,0.0148310598259311
94.11226433664648,0.014849854289720963
94.18784567789683,0.014868672570545463
94.2634951301659,0.01488751469858666
94.3392127622417,0.014906380704064867
94.41499864298552,0.014925270617237965
94.49085284133866,0.014944184468403149
94.5667754263147,0.014963122287895033
94.64276646700658,0.014982084106087404
94.71882603258358,0.015001069953392546
94.79495419228861,0.015020079860260544
94.87115101544414,0.015039113857180795
94.94741657144932,0.015058171974681355
95.02375092977712,0.015077254243328212
95.10015415998035,0.015096360693726834
95.17662633168877,0.01511549135652147
95.25316751460628,0.015134646262394464
95.32977777851688,0.015153825442067786
95.40645719328178,0.01517302892630233
95.48320582883659,0.015192256745897236
95.56002375519824,0.015211508931691662
95.63691104245729,0.015230785514562854
95.7138677607848,0.015250086525427932
95.79089398042957,0.0152694119952432
95.86798977171519,0.015288761955003435
95.94515520504613,0.015308136435743443
96.02239035090481,0.01532753546853737
96.0996952798487,0.015346959084497966
96.17707006251646,0.015366407314778185
96.25451476962498,0.015385880190570442
96.33202947196641,0.015405377743105934
96.40961424041447,0.01542490000365619
96.48726914592129,0.01544444700353236
96.56499425951466,0.015464018774084529
96.64278965230505,0.015483615346703509
96.72065539547775,0.015503236752818885
96.79859156029991,0.01552288302390083
96.8765982181177,0.015542554191459395
96.95467544035334,0.015562250287043803
97.03282329851122,0.015581971342244016
97.11104186417502,0.015601717388690034
97.18933120900472,0.01562148845805117
97.26769140474279,0.015641284582037635
97.34612252321128,0.015661105792399828
97.42462463630875,0.015680952120927613
97.50319781601664,0.01570082359945191
97.58184213439611,0.015720720259843977
97.66055766358524,0.01574064213401468
97.73934447580619,0.015760589253916366
97.81820264335718,0.015780561651540837
97.89713223861962,0.01580055935892121
97.97613333405525,0.015820582408131195
98.05520600220314,0.01584063083128437
98.13435031568592,0.01586070466053579
98.21356634720674,0.015880803928081253
98.29285416954642,0.01590092866615658
98.3722138555696,0.015921078907039223
98.45164547822176,0.01594125468304754
98.5311491105263,0.015961456026540057
98.61072482559067,0.01598168296991708
98.69037269660363,0.016001935545620002
98.77009279683188,0.016022213786130512
98.84988519962779,0.016042517723972527
98.92974997842089,0.01606284739171012
99.00968720672542,0.016083202821949426
99.08969695813722,0.016103584047337895
99.16977930633074,0.016123991100563558
99.24993432506538,0.016144424014356666
99.33016208818246,0.016164882821488948
99.4104626696022,0.016185367554772862
99.49083614332997,0.016205878247063238
99.57128258345345,0.01622641493125656
99.65180206413946,0.01624697764029018
99.73239465964036,0.016267566407144007
99.81306044429097,0.016288181264839725
99.89379949250558,0.016308822246440077
99.97461187878542,0.016329489385050775
100.0554976777102,0.0163501827138184
100.13645696394578,0.016370902265932356
100.21748981224093,0.01639164807462409
100.2985962974244,0.016412420173166374
100.37977649441122,0.016433218594874937
100.46103047819972,0.016454043373107727
100.54235832386851,0.01647489454126417
100.62376010658275,0.016495772132786808
100.70523590159117,0.016516676181160574
100.78678578422308,0.016537606719912026
100.86840982989469,0.016558563782611002
100.95010811410604,0.01657954740286991
101.03188071243802,0.016600557614342912
101.11372770055982,0.016621594450727913
101.19564915422052,0.016642657945764444
101.27764514925663,0.016663748133235592
101.35971576158913,0.01668486504696727
101.44186106722019,0.016706008720827423
101.5240811422397,0.01672717918872775
101.60637606282226,0.01674837648462291
101.68874590522412,0.01676960064250978
101.77119074578944,0.016790851696429136
101.85371066094743,0.01681212968046489
101.93630572720917,0.01683343462874333
102.01897602117405,0.016854766575434808
102.10172161952677,0.01687612555475298
102.18454259903417,0.016897511600954027
102.26743903655286,0.01691892474833866
102.35041100902068,0.016940365031249932
102.4334585934644,0.01696183248407526
102.51658186699652,0.016983327141245633
102.59978090681221,0.017004849037234843
102.68305579019587,0.017026398206561197
102.76640659451793,0.01704797468378675
102.84983339723169,0.017069578503516515
102.93333627588014,0.0170912097004002
103.01691530809249,0.017112868309131418
103.10057057158127,0.01713455436444691
103.18430214414879,0.017156267901128276
103.26811010368407,0.017178008954001196
103.35199452815965,0.01719977755793463
103.43595549563929,0.017221573747842858
103.51999308426943,0.01724339755868328
103.60410737228688,0.017265249025458437
103.6882984380155,0.017287128183215227
103.7725663598634,0.017309035067044117
103.8569112163292,0.017330969712080882
103.94133308599912,0.01735293215350583
104.02583204754362,0.017374922426543
104.11040817972423,0.017396940566461915
104.19506156139025,0.017418986608576794
104.27979227147569,0.01744106058824576
104.36460038900573,0.017463162540872587
104.44948599309383,0.017485292501905923
104.53444916293824,0.017507450506838478
104.61948997783009,0.017529636591209083
104.70460851714445,0.01755185079060046
104.78980486034823,0.017574093140641286
104.87507908699708,0.017596363677005383
104.96043127673201,0.017618662435410916
105.04586150928621,0.017640989451622187
105.13136986448187,0.01766334476144881
105.21695642222693,0.017685728400744918
105.30262126252175,0.01770814040541094
105.38836446545605,0.017730580811392813
105.47418611120561,0.017753049654681143
105.56008628003895,0.017775546971313016
105.64606505231426,0.0177980727973712
105.73212250847605,0.017820627168983288
105.81825872906316,0.01784321012232385
105.90447379469981,0.017865821693612123
105.99076778610356,0.0178884619191141
106.07714078408218,0.01791113083514175
106.16359286953033,0.017933828478052184
106.25012412343628,0.017956554884249448
106.33673462687878,0.017979310090183727
106.42342446102383,0.01800209413235053
106.51019370713138,0.018024907047292472
106.59704244655211,0.01804774887159849
106.68397076072434,0.018070619641903006
106.77097873118065,0.018093519394887746
106.85806643954471,0.01811644816728093
106.94523396752808,0.018139405995856412
107.03248139693805,0.018162392917435863
107.11980880966877,0.018185408968886395
107.2072162877095,0.018208454187122764
107.2947039131409,0.018231528609106477
107.3822717681321,0.018254632271845008
107.46991993494748,0.018277765212393614
107.55764849594328,0.0183009274678545
107.64545753356452,0.018324119075376014
107.73334713035169,0.01834734007215446
107.82131736893761,0.01837059049543328
107.90936833204411,0.018393870382502217
107.9975001024889,0.01841717977069918
108.08571276318223,0.018440518697409366
108.1740063971238,0.01846388720006447
108.26238108741059,0.018487285316144818
108.35083691722795,0.018510713083177026
108.43937396985784,0.018534170538736176
108.52799232867513,0.018557657720444955
108.61669207714478,0.01858117466597283
108.70547329882842,0.018604721413037907
108.79433607738119,0.018628297999406098
108.8832804965484,0.018651904462890247
108.97230664017255,0.018675540841352048
109.06141459218988,0.018699207172701154
109.15060443662718,0.018722903494894357
109.23987625760871,0.018746629845937463
109.32923013935294,0.018770386263884442
109.418666166169,0.01879417278683656
109.50818442246407,0.018817989452944297
109.59778499273962,0.018841836300406475
109.6874679615884,0.018865713367469398
109.77723341370235,0.018889620692429065
109.86708143386379,0.018913558313628787
109.95701210695333,0.018937526269461373
110.04702551794665,0.0189615245983683
110.13712175191112,0.01898555333883882
110.2273008940129,0.01900961252941189
110.31756302951342,0.019033702208675316
110.40790824376633,0.019057822415264863
110.49833662222416,0.019081973187866186
110.58884825043535,0.01910615456521398
110.67944321404053,0.019130366586091067
110.77012159877992,0.019154609289330375
110.86088349048973,0.01917888271381403
110.95172897509885,0.019203186898472495
111.0426581386372,0.01922752188228682
111.13367106722632,0.019251887704286205
111.22476784708788,0.01927628440355023
111.31594856454015,0.019300712019208025
111.40721330599467,0.019325170590437347
111.4985621579633,0.019349660156466553
111.58999520705498,0.019374180756573704
111.68151253997212,0.01939873243008569
111.77311424351788,0.019423315216380185
111.86480040459291,0.019447929154884778
111.95657111019148,0.019472574285076046
112.04842644740921,0.01949725064648157
112.14036650343927,0.019521958278679
112.23239136556911,0.0195466972212952
112.32450112118883,0.01957146751400852
112.41669585778169,0.01959626919654631
112.50897566293285,0.019621102308687237
112.60134062432562,0.019645966890260366
112.69379082973803,0.019670862981144278
112.78632636705032,0.019695790621269048
112.87894732424125,0.01972074985061535
112.97165378938469,0.019745740709213568
113.06444585065702,0.019770763237145775
113.1573235963335,0.01979581747454483
113.2502871147849,0.019820903461593493
113.34333649448477,0.019846021238526412
113.43647182400602,0.019871170845629216
113.52969319201723,0.019896352323237616
113.62300068729151,0.01992156571173974
113.71639439869672,0.019946811051573594
113.80987441520409,0.019972088383229402
113.90344082588484,0.01999739774724871
113.99709371990645,0.02002273918422344
114.09083318654035,0.02004811273479796
114.18465931515802,0.020073518439668116
114.27857219522777,0.02009895633958036
114.37257191632206,0.020124426475333773
114.46665856811393,0.020149928887779115
114.56083224037353,0.02017546361781794
114.65509302297544,0.02020103070640462
114.74944100589529,0.02022663019454542
114.84387627920607,0.020252262123297587
114.9383989330869,0.020277926533771723
115.03300905781337,0.02030362346712919
115.12770674376611,0.020329352964584515
115.22249208142739,0.02035511506740445
115.31736516137741,0.020380909816907045
115.41232607430194,0.020406737254463708
115.50737491098864,0.020432597421498278
115.60251176232357,0.020458490359486083
115.6977367192986,0.02048441610995601
115.79304987300792,0.02051037471448958
115.88845131464446,0.02053636621472
115.98394113550731,0.020562390652334235
116.07951942699829,0.020588448069072087
116.17518628061832,0.02061453850672524
116.27094178797613,0.020640662007139692
116.36678604077841,0.020666818612213096
116.46271913083892,0.020693008363897248
116.55874115007452,0.02071923130419708
116.65485219050186,0.020745487475169747
116.75105234424475,0.02077177691892672
116.84734170353063,0.02079809967763283
116.94372036068707,0.02082445579350533
117.04018840814912,0.02085084530881598
117.13674593845595,0.020877268265890123
117.23339304424704,0.020903724707105702
117.33012981826988,0.02093021467489539
117.42695635337643,0.020956738211745644
117.5238727425193,0.020983295360195723
117.6208790787607,0.02100988616284016
117.71797545526272,0.02103651066232611
117.81516196529594,0.021063168901355782
117.91243870223603,0.021089860922685513
118.00980575956,0.02111658676912479
118.10726323085383,0.021143346483538376
118.20481120980895,0.021170140108845357
118.30244979021842,0.02119696768801817
118.40017906598477,0.021223829264084747
118.4979991311163,0.021250724880127553
118.59591007972332,0.021277654579282594
118.69391200602597,0.021304618404741595
118.79200500435053,0.021331616399751004
118.89018916912573,0.021358648607611042
118.98846459489171,0.02138571507167818
119.08683137629008,0.021412815835362444
119.1852896080729,0.021439950942129925
119.28383938509896,0.021467120435501787
119.38248080233014,0.021494324359053296
119.4812139548391,0.021521562756415993
119.58003893780568,0.0215488356712767
119.67895584651319,0.02157614314737657
119.77796477635613,0.02160348522851321
119.87706582283653,0.021630861958539763
119.97625908156016,0.021658273381363856
120.07554464824459,0.021685719540949843
120.17492261871506,0.021713200481317765
120.27439308890122,0.021740716246542408
120.37395615484581,0.02176826688075581
120.47361191269492,0.021795852428144528
120.57336045870674,0.02182347293295218
120.67320188924816,0.02185112843947844
120.77313630079078,0.021878818992078067
120.87316378991889,0.021906544635163082
120.97328445332579,0.0219343054132018
121.07349838780985,0.021962101370717805
121.17380569028262,0.02198993255229218
121.27420645776492,0.022017799002562514
121.37470078738315,0.02204570076622186
121.47528877637716,0.022073637888021018
121.57597052209658,0.022101610412767467
121.67674612199694,0.02212961838532441
121.77761567364898,0.022157661850613335
121.8785792747283,0.022185740853611215
121.97963702302467,0.022213855439353097
122.0807890164382,0.0222420056529311
122.18203535297566,0.022270191539493417
122.28337613075828,0.02229841314424651
122.38481144801814,0.02232667051245416
122.48634140309423,0.02235496368943639
122.58796609444047,0.022383292720571758
122.68968562062206,0.022411657651296345
122.79150008031142,0.022440058527102683
122.89340957229642,0.022468495393542075
122.99541419547644,0.022496968296223534
123.09751404885867,0.02252547728081278
123.19970923156725,0.022554022393034865
123.30199984283321,0.022582603678671313
123.40438598200343,0.022611221183562773
123.50686774853709,0.02263987495360799
123.60944524200185,0.022668565034762753
123.71211856208164,0.022697291473042207
123.8148878085732,0.02272605431451981
123.91775308138192,0.02275485360532628
124.02071448053013,0.02278368939165193
124.12377210615314,0.02281256171974558
124.22692605849551,0.02284147063591357
124.33017643791895,0.022870416186522014
124.43352334489875,0.0228993984179958
124.5369668800197,0.022928417376817518
124.64050714398559,0.02295747310953016
124.74414423760878,0.022986565662734205
124.84787826181957,0.023015695083090305
124.95170931766235,0.023044861417318242
125.05563750629173,0.02307406471219588
125.15966292898082,0.0231033050145615
125.26378568711712,0.023132582371312712
125.36800588219882,0.023161896829405445
125.47232361584287,0.023191248435856255
125.57673898978125,0.023220637237741294
125.68125210585686,0.023250063282195216
125.7858630660319,0.023279526616413557
125.89057197238385,0.023309027287651655
125.99537892710171,0.02333856534322359
126.1002840324954,0.023368140830504928
126.20528739098519,0.023397753796929738
126.31038910511138,0.023427404289993358
126.41558927753019,0.023457092357251297
126.52088801100997,0.023486818046318192
126.62628540843951,0.023516581404870167
126.73178157282392,0.023546382480643755
126.83737660728089,0.02357622132143484
126.94307061504888,0.023606097975101024
127.04886369948323,0.023636012489560553
127.15475596405221,0.023665964912791253
127.2607475123452,0.023695955292832884
127.366838448069,0.023725983677786115
127.47302887504358,0.02375605011581137
127.5793188972121,0.023786154655131696
127.6857086186298,0.023816297344029663
127.79219814347394,0.02384647823085021
127.89878757603968,0.023876697363999538
128.00547702073632,0.023906954791944025
128.11226658209534,0.02393725056321262
128.2191563647668,0.023967584726395794
128.32614647351505,0.023997957330144405
128.4332370132273,0.024028368423172138
128.54042808890958,0.024058818054254413
128.64771980568275,0.02408930627222729
128.75511226879087,0.024119833125989885
128.86260558359734,0.024150398664503282
128.97019985558063,0.024181002936789424
129.07789519034455,0.024211645991933976
129.18569169360674,0.02424232787908319
129.293589471209,0.024273048647446817
129.4015886291131,0.02430380834629696
129.5096892733966,0.024334607024966957
129.61789151026161,0.024365444732853868
129.7261954460306,0.024396321519417355
129.83460118714237,0.024427237434178545
129.94310884016053,0.024458192526722537
130.05171851176965,0.024489186846697243
130.16043030877097,0.02452022044381232
130.269244338091,0.024551293367841592
130.3781607067776,0.02458240566862198
130.48717952199578,0.02461355739605233
130.5963008910377,0.02464474860009636
130.7055249213116,0.024675979330779474
130.81485172035175,0.024707249638191684
130.9242813958144,0.024738559572486486
131.03381405547373,0.0247699091838797
131.14344980723038,0.024801298522652015
131.2531887591074,0.02483272763914783
131.36303101924625,0.024864196583774128
131.47297669591518,0.02489570540700297
131.58302589750548,0.024927254159370416
131.69317873252703,0.024958842891475305
131.80343530961724,0.024990471653981848
131.91379573753667,0.02502214049761844
132.02426012516523,0.025053849473176546
132.13482858151195,0.025085598631513634
132.24550121570402,0.025117388023549975
132.35627813699668,0.0251492177002716
132.46715945476927,0.025181087712729158
132.57814527852108,0.02521299811203674
132.68923571787988,0.02524494894937447
132.80043088259796,0.025276940275987314
132.91173088254806,0.025308972143183943
133.0231358277318,0.02534104460233928
133.1346458282759,0.02537315770489337
133.24626099442773,0.025405311502350193
133.3579814365642,0.02543750604628023
133.46980726518763,0.02546974138831933
133.58173859092156,0.025502017580167523
133.6937755245209,0.02553433467359202
133.80591817686064,0.025566692720423966
133.9181666589461,0.025599091772561443
134.03052108190866,0.025631531881968296
134.1429815570017,0.025664013100672973
134.25554819560926,0.025696535480771093
134.3682211092421,0.02572909907442432
134.48100040953324,0.025761703933859136
134.59388620824697,0.025794350111369477
134.7068786172746,0.02582703765931555
134.81997774863027,0.025859766630122644
134.93318371445983,0.02589253707628376
135.04649662703653,0.025925349050358402
135.15991659875695,0.02595820260497142
135.27344374215136,0.02599109779281606
135.38707816987196,0.026024034666650625
135.50081999470356,0.026057013279301558
135.6146693295592,0.026090033683662247
135.7286262874759,0.026123095932691832
135.84269098162355,0.026156200079417834
135.95686352530092,0.026189346176934986
136.0711440319311,0.026222534278404017
136.1855326150707,0.0262557644370543
136.30002938840542,0.026289036706182677
136.41463446574588,0.026322351139152225
136.52934796103654,0.026355707789394948
136.64416998835168,0.026389106710410556
136.75910066189076,0.02642254795576526
136.8741400959892,0.02645603157909488
136.98928840510646,0.02648955763410148
137.10454570383686,0.026523126174556474
137.21991210690507,0.026556737254299415
137.33538772916177,0.026590390927236782
137.45097268559294,0.026624087247344667
137.56666709131545,0.026657826268667573
137.68247106157267,0.02669160804531718
137.7983847117436,0.02672543263147503
137.9144081573387,0.026759300081391355
138.0305415139953,0.026793210449383795
138.14678489748707,0.026827163789840167
138.2631384237193,0.026861160157217186
138.37960220872492,0.026895199606039265
138.4961763686749,0.026929282190901686
138.6128610198665,0.026963407966467127
138.72965627873398,0.02699757698746888
138.8465622618442,0.0270317893087096
138.96357908589226,0.027066044985060045
139.0807068677107,0.027100344071461852
139.1979457242651,0.02713468662292627
139.31529577264985,0.027169072694532944
139.43275713009723,0.027203502341432633
139.5503299139731,0.027237975618845996
139.66801424177245,0.027272492582062335
139.78581023112872,0.027307053286442347
139.90371799980946,0.027341657787416887
140.02173766571175,0.02737630614048572
140.1398693468732,0.02741099840122072
140.25811316145985,0.027445734625262397
140.37646922777697,0.027480514868323123
140.49493766426465,0.02751533918618586
140.61351858949348,0.02755020763470292
140.73221212217373,0.027585120269798737
140.8510183811511,0.02762007714746862
140.96993748540203,0.027655078323777477
141.0889695540434,0.027690123854862622
141.20811470632773,0.027725213796932515
141.32737306163907,0.02776034820626548
141.44674473950212,0.027795527139212517
141.56622985957793,0.02783075065219604
141.68582854165933,0.0278660188017086
141.8055409056821,0.02790133164431616
141.9253670717125,0.027936689236654533
142.04530715995833,0.02797209163543268
142.16536129076476,0.02800753889743143
142.2855295846094,0.028043031079502182
142.405812162112,0.028078568238569766
142.52620914402996,0.028114150431631135
142.64672065125376,0.028149777715754106
142.76734680481653,0.028185450148080188
142.8880877258895,0.028221167785823308
143.00894353577746,0.028256930686268496
143.12991435592843,0.028292738906774785
143.25100030792888,0.028328592504773882
143.3722015134995,0.028364491537768877
143.4935180945061,0.028400436063337604
143.61495017294737,0.02843642613912899
143.736497870966,0.028472461822866415
143.858161310844,0.02850854317234641
143.97994061499844,0.02854467024543735
144.10183590599073,0.028580843100082336
144.22384730652234,0.02861706179429791
144.34597493943002,0.028653326386172722
144.4682189276956,0.028689636933870433
144.5905793944414,0.02872599349562843
144.71305646292544,0.02876239612975647
144.8356502565514,0.02879884489463963
144.95836089886393,0.028835339848736964
145.0811885135439,0.028871881050580202
145.20413322442,0.028908468558777135
145.32719515545583,0.028945102432007912
145.45037443076166,0.028981782729028505
145.5736711745892,0.0290185095086693
145.6970855113276,0.029055282829833835
145.8206175655129,0.029092102751501717
145.94426746182336,0.029128969332727298
146.06803532507496,0.02916588263263832
146.19192128023113,0.029202842710438902
146.31592545239815,0.02923984962540817
146.4400479668205,0.029276903436898965
146.56428894889044,0.029314004204340743
146.6886485241439,0.029351151987238304
146.81312681825517,0.02938834684517039
146.9377239570488,0.029425588837793185
147.06244006648677,0.029462878024836527
147.1872752726799,0.02950021446610741
147.31222970188307,0.029537598221488603
147.4373034804909,0.029575029350937324
147.56249673504726,0.02961250791448821
147.6878095922407,0.029650033972251983
147.81324217889997,0.029687607584414088
147.9387946220036,0.02972522881123769
148.06446704867534,0.02976289771306232
148.19025958617956,0.02980061435030252
148.31617236193102,0.029838378783450848
148.44220550349033,0.02987619107307652
148.56835913855906,0.02991405127982405
148.69463339499137,0.029951959464416752
148.82102840078127,0.02998991568765293
148.94754428407416,0.030027920010409413
149.07418117316192,0.030065972493640163
149.20093919647843,0.030104073198374933
149.3278184826095,0.030142222185722264
149.45481916028803,0.030180419516868156
149.5819413583893,0.03021866525307465
149.70918520594114,0.030256959455682922
149.836550832119,0.030295302186111865
149.96403836624134,0.03033369350585672
150.09164793777947,0.030372133476492164
150.21937967635307,0.030410622159670882
150.34723371172512,0.030449159617122197
150.47521017381393,0.030487745910655666
150.60330919267992,0.03052638110215716
150.73153089853727,0.030565065253592483
150.85987542174942,0.030603798427005963
150.9883428928242,0.030642580684519048
151.11693344242363,0.03068141208833341
151.24564720135965,0.030720292700729557
151.37448430058888,0.030759222584065403
151.50344487122297,0.03079820180077939
151.63252904452384,0.030837230413389097
151.76173695189865,0.030876308484489808
151.8910687249103,0.030915436076757646
152.02052449527216,0.030954613252948147
152.15010439484377,0.030993840075894886
152.27980855564232,0.031033116608513062
152.40963710982956,0.031072442913795573
152.53959018972373,0.031111819054816678
152.66966792779485,0.03115124509473058
152.79987045665945,0.03119072109676995
152.9301979090914,0.031230247124249152
153.06065041801656,0.03126982324056276
153.1912281165082,0.03130944950918418
153.32193113779715,0.03134912599366875
153.45275961526696,0.03138885275765238
153.58371368244906,0.031428629864850066
153.71479347303315,0.0314684573790591
153.84599912086202,0.03150833536415762
153.97733075992696,0.03154826388410314
154.10878852437966,0.031588243002936306
154.24037254851893,0.031628272784776874
154.37208296680265,0.031668353293827375
154.50391991384288,0.031708484594371714
154.635883524401,0.031748666750773695
154.76797393339808,0.03178889982748024
154.90019127590992,0.03182918388901997
155.03253568716215,0.031869519000001685
155.16500730254072,0.03190990522511763
155.2976062575869,0.03195034262914205
155.43033268799223,0.03199083127692968
155.5631867296092,0.03203137123341902
155.69616851844611,0.03207196256363088
155.82927819066228,0.03211260533266687
155.96251588257994,0.032153299605713205
156.09588173067112,0.03219404544803661
156.22937587156957,0.0322348429249881
156.36299844206587,0.032275692102001485
156.49674957910227,0.03231659304459194
156.63062941978373,0.032357545818359236
156.76463810137224,0.03239855048898626
156.89877576128248,0.03243960712223757
157.0330425370918,0.03248071578396263
157.16743856653582,0.032521876540094384
157.30196398750277,0.032563089456647695
157.43661893804477,0.03260435459972271
157.5714035563721,0.03264567203550332
157.70631798084884,0.032687041830255704
157.84136235000477,0.03272846405033214
157.9765368025219,0.032769938762166856
158.11184147724657,0.032811466032279864
158.24727651318491,0.03285304592727549
158.38284204949716,0.032894678513840835
158.51853822550896,0.03293636385874914
158.6543651807057,0.032978102028858244
158.79032305472796,0.03301989309110911
